"Striker","Season","Bowler","Runs","Dismissed","Balls","Run_Out","Stadium","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Sunny Sohal",2009,"Ajit Agarkar",0,1,1,0,"All","All","All",0,0
"Sunny Sohal",2009,"Albie Morkel",2,1,2,0,"All","All","All",2,100
"Sunny Sohal",2009,"Amit Singh",0,1,1,0,"All","All","All",0,0
"Sunny Sohal",2009,"Ashish Nehra",2,1,10,0,"All","All","All",2,20
"Sunny Sohal",2009,"Ashok Dinda",14,0,7,0,"All","All","All",Inf,200
"Sunny Sohal",2009,"Chris Gayle",9,0,5,0,"All","All","All",Inf,180
"Sunny Sohal",2009,"Dhawal Kulkarni",16,0,6,0,"All","All","All",Inf,266.666666666667
"Sunny Sohal",2009,"Dwayne Bravo",13,1,4,1,"All","All","All",13,325
"Sunny Sohal",2009,"Farveez Maharoof",1,0,2,0,"All","All","All",Inf,50
"Sunny Sohal",2009,"Ishant Sharma",2,0,4,0,"All","All","All",Inf,50
"Sunny Sohal",2009,"Lasith Malinga",14,0,13,0,"All","All","All",Inf,107.692307692308
"Sunny Sohal",2009,"Manpreet Gony",2,0,5,0,"All","All","All",Inf,40
"Sunny Sohal",2009,"RP Singh",13,1,11,0,"All","All","All",13,118.181818181818
"Sunny Sohal",2009,"Rohit Sharma",0,1,1,0,"All","All","All",0,0
"Sunny Sohal",2009,"Ryan Harris",19,0,14,0,"All","All","All",Inf,135.714285714286
"Sunny Sohal",2009,"Shoaib Ahmed",7,0,3,0,"All","All","All",Inf,233.333333333333
"Sunny Sohal",2009,"Thilan Thushara",1,1,4,0,"All","All","All",1,25
"Sunny Sohal",2011,"Albie Morkel",20,0,9,0,"All","All","All",Inf,222.222222222222
"Sunny Sohal",2011,"Ashok Dinda",12,0,10,0,"All","All","All",Inf,120
"Sunny Sohal",2011,"Bhuvneshwar Kumar",3,0,4,0,"All","All","All",Inf,75
"Sunny Sohal",2011,"Brett Lee",2,0,7,0,"All","All","All",Inf,28.5714285714286
"Sunny Sohal",2011,"Daniel Vettori",4,0,7,0,"All","All","All",Inf,57.1428571428571
"Sunny Sohal",2011,"Dhawal Kulkarni",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Sunny Sohal",2011,"Doug Bollinger",11,0,4,0,"All","All","All",Inf,275
"Sunny Sohal",2011,"Harbhajan Singh",6,1,6,1,"All","All","All",6,100
"Sunny Sohal",2011,"Iqbal Abdulla",10,1,5,0,"All","All","All",10,200
"Sunny Sohal",2011,"Irfan Pathan",14,0,8,0,"All","All","All",Inf,175
"Sunny Sohal",2011,"James Hopes",11,0,5,0,"All","All","All",Inf,220
"Sunny Sohal",2011,"Johan van der Wath",4,0,7,0,"All","All","All",Inf,57.1428571428571
"Sunny Sohal",2011,"Kieron Pollard",0,1,3,0,"All","All","All",0,0
"Sunny Sohal",2011,"Lakshmipathy Balaji",14,0,8,0,"All","All","All",Inf,175
"Sunny Sohal",2011,"Lasith Malinga",0,0,2,0,"All","All","All",NA,0
"Sunny Sohal",2011,"Mitchell Marsh",12,1,8,0,"All","All","All",12,150
"Sunny Sohal",2011,"Morne Morkel",16,0,9,0,"All","All","All",Inf,177.777777777778
"Sunny Sohal",2011,"Munaf Patel",7,0,6,0,"All","All","All",Inf,116.666666666667
"Sunny Sohal",2011,"Praveen Kumar",6,0,3,0,"All","All","All",Inf,200
"Sunny Sohal",2011,"RP Singh",1,1,4,0,"All","All","All",1,25
"Sunny Sohal",2011,"Rahul Sharma",10,1,6,0,"All","All","All",10,166.666666666667
"Sunny Sohal",2011,"Ravichandran Ashwin",9,0,9,0,"All","All","All",Inf,100
"Sunny Sohal",2011,"Ryan Harris",1,1,2,0,"All","All","All",1,50
"Sunny Sohal",2011,"Ryan Ninan",9,1,5,0,"All","All","All",9,180
"Sunny Sohal",2011,"Shadab Jakati",5,1,3,0,"All","All","All",5,166.666666666667
"Sunny Sohal",2011,"Shahbaz Nadeem",5,1,6,0,"All","All","All",5,83.3333333333333
"Sunny Sohal",2011,"Sreenath Aravind",15,0,10,0,"All","All","All",Inf,150
"Sunny Sohal",2011,"Suraj Randiv",11,0,5,0,"All","All","All",Inf,220
"Sunny Sohal",2011,"Tirumalasetti Suman",10,0,5,0,"All","All","All",Inf,200
"Sunny Sohal",2011,"Wayne Parnell",6,0,5,0,"All","All","All",Inf,120
"Sunny Sohal",2011,"Yogesh Nagar",4,0,3,0,"All","All","All",Inf,133.333333333333
"Sunny Sohal",2011,"Yuvraj Singh",3,0,6,0,"All","All","All",Inf,50
"Sunny Sohal",2011,"Zaheer Khan",6,0,8,0,"All","All","All",Inf,75
"Suraj Randiv",2011,"Lasith Malinga",2,1,4,0,"All","All","All",2,50
"Suresh Raina",2008,"Abhishek Nayar",7,0,3,0,"All","All","All",Inf,233.333333333333
"Suresh Raina",2008,"Anil Kumble",1,0,2,0,"All","All","All",Inf,50
"Suresh Raina",2008,"Ashish Nehra",3,0,6,0,"All","All","All",Inf,50
"Suresh Raina",2008,"Balachandra Akhil",15,0,11,0,"All","All","All",Inf,136.363636363636
"Suresh Raina",2008,"Dale Steyn",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2008,"Dhawal Kulkarni",4,0,7,0,"All","All","All",Inf,57.1428571428571
"Suresh Raina",2008,"Dwayne Bravo",10,1,8,0,"All","All","All",10,125
"Suresh Raina",2008,"Harbhajan Singh",11,0,7,0,"All","All","All",Inf,157.142857142857
"Suresh Raina",2008,"Irfan Pathan",20,0,15,0,"All","All","All",Inf,133.333333333333
"Suresh Raina",2008,"Jacques Kallis",15,0,13,0,"All","All","All",Inf,115.384615384615
"Suresh Raina",2008,"James Hopes",16,0,7,0,"All","All","All",Inf,228.571428571429
"Suresh Raina",2008,"Karan Goel",8,0,3,0,"All","All","All",Inf,266.666666666667
"Suresh Raina",2008,"Mohammad Asif",3,0,4,0,"All","All","All",Inf,75
"Suresh Raina",2008,"Munaf Patel",20,1,12,0,"All","All","All",20,166.666666666667
"Suresh Raina",2008,"Musavir Khote",5,1,5,0,"All","All","All",5,100
"Suresh Raina",2008,"PM Sarvesh Kumar",9,0,5,0,"All","All","All",Inf,180
"Suresh Raina",2008,"Paidikalva Vijaykumar",21,0,10,0,"All","All","All",Inf,210
"Suresh Raina",2008,"Pankaj Singh",6,0,3,0,"All","All","All",Inf,200
"Suresh Raina",2008,"Piyush Chawla",40,1,20,0,"All","All","All",40,200
"Suresh Raina",2008,"Pradeep Sangwan",1,2,2,1,"All","All","All",0.5,50
"Suresh Raina",2008,"Pragyan Ojha",16,0,14,0,"All","All","All",Inf,114.285714285714
"Suresh Raina",2008,"Praveen Kumar",15,1,9,1,"All","All","All",15,166.666666666667
"Suresh Raina",2008,"RP Singh",3,0,4,0,"All","All","All",Inf,75
"Suresh Raina",2008,"Ramesh Powar",11,0,6,0,"All","All","All",Inf,183.333333333333
"Suresh Raina",2008,"Sanjay Bangar",6,1,6,0,"All","All","All",6,100
"Suresh Raina",2008,"Scott Styris",8,0,10,0,"All","All","All",Inf,80
"Suresh Raina",2008,"Shahid Afridi",23,0,15,0,"All","All","All",Inf,153.333333333333
"Suresh Raina",2008,"Shane Warne",26,1,23,0,"All","All","All",26,113.04347826087
"Suresh Raina",2008,"Shane Watson",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2008,"Shaun Pollock",5,0,4,0,"All","All","All",Inf,125
"Suresh Raina",2008,"Siddharth Trivedi",24,0,11,0,"All","All","All",Inf,218.181818181818
"Suresh Raina",2008,"Sohail Tanvir",24,0,14,0,"All","All","All",Inf,171.428571428571
"Suresh Raina",2008,"Sreesanth",4,0,4,0,"All","All","All",Inf,100
"Suresh Raina",2008,"Vikram Singh",14,0,8,0,"All","All","All",Inf,175
"Suresh Raina",2008,"Vikrant Yeligati",9,0,3,0,"All","All","All",Inf,300
"Suresh Raina",2008,"Vinay Kumar",1,0,1,0,"All","All","All",Inf,100
"Suresh Raina",2008,"Wilkin Mota",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2008,"Yusuf Pathan",15,0,17,0,"All","All","All",Inf,88.2352941176471
"Suresh Raina",2009,"Aavishkar Salvi",1,0,1,0,"All","All","All",Inf,100
"Suresh Raina",2009,"Ajantha Mendis",21,0,8,0,"All","All","All",Inf,262.5
"Suresh Raina",2009,"Ajit Agarkar",1,0,1,0,"All","All","All",Inf,100
"Suresh Raina",2009,"Amit Mishra",12,0,4,0,"All","All","All",Inf,300
"Suresh Raina",2009,"Amit Singh",12,1,6,0,"All","All","All",12,200
"Suresh Raina",2009,"Anil Kumble",10,0,13,0,"All","All","All",Inf,76.9230769230769
"Suresh Raina",2009,"Ashish Nehra",0,0,2,0,"All","All","All",NA,0
"Suresh Raina",2009,"Ashok Dinda",8,1,8,0,"All","All","All",8,100
"Suresh Raina",2009,"Brad Hodge",2,0,4,0,"All","All","All",Inf,50
"Suresh Raina",2009,"Dale Steyn",1,0,2,0,"All","All","All",Inf,50
"Suresh Raina",2009,"Daniel Vettori",14,0,8,0,"All","All","All",Inf,175
"Suresh Raina",2009,"David Hussey",9,0,8,0,"All","All","All",Inf,112.5
"Suresh Raina",2009,"Dhawal Kulkarni",10,0,2,0,"All","All","All",Inf,500
"Suresh Raina",2009,"Dimitri Mascarenhas",12,0,7,0,"All","All","All",Inf,171.428571428571
"Suresh Raina",2009,"Dirk Nannes",7,0,5,0,"All","All","All",Inf,140
"Suresh Raina",2009,"Dwayne Bravo",7,2,7,0,"All","All","All",3.5,100
"Suresh Raina",2009,"Dwayne Smith",8,0,3,0,"All","All","All",Inf,266.666666666667
"Suresh Raina",2009,"Fidel Edwards",2,0,4,0,"All","All","All",Inf,50
"Suresh Raina",2009,"Irfan Pathan",16,0,7,0,"All","All","All",Inf,228.571428571429
"Suresh Raina",2009,"Jacques Kallis",6,1,11,0,"All","All","All",6,54.5454545454545
"Suresh Raina",2009,"Kamran Khan",20,0,8,0,"All","All","All",Inf,250
"Suresh Raina",2009,"Karan Goel",3,0,4,0,"All","All","All",Inf,75
"Suresh Raina",2009,"Kevin Pietersen",5,0,9,0,"All","All","All",Inf,55.5555555555556
"Suresh Raina",2009,"Lasith Malinga",6,0,9,0,"All","All","All",Inf,66.6666666666667
"Suresh Raina",2009,"Manoj Tiwary",8,0,3,0,"All","All","All",Inf,266.666666666667
"Suresh Raina",2009,"Munaf Patel",15,1,11,0,"All","All","All",15,136.363636363636
"Suresh Raina",2009,"Murali Kartik",11,0,7,0,"All","All","All",Inf,157.142857142857
"Suresh Raina",2009,"Piyush Chawla",2,1,3,0,"All","All","All",2,66.6666666666667
"Suresh Raina",2009,"Pradeep Sangwan",18,1,13,0,"All","All","All",18,138.461538461538
"Suresh Raina",2009,"Pragyan Ojha",5,0,4,0,"All","All","All",Inf,125
"Suresh Raina",2009,"Praveen Kumar",22,2,12,0,"All","All","All",11,183.333333333333
"Suresh Raina",2009,"RP Singh",10,1,8,0,"All","All","All",10,125
"Suresh Raina",2009,"Rajat Bhatia",6,1,3,0,"All","All","All",6,200
"Suresh Raina",2009,"Ramesh Powar",6,0,7,0,"All","All","All",Inf,85.7142857142857
"Suresh Raina",2009,"Roelof van der Merwe",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Suresh Raina",2009,"Rohit Sharma",1,1,4,0,"All","All","All",1,25
"Suresh Raina",2009,"Ross Taylor",4,0,3,0,"All","All","All",Inf,133.333333333333
"Suresh Raina",2009,"Ryan Harris",1,0,2,0,"All","All","All",Inf,50
"Suresh Raina",2009,"Shane Harwood",1,0,5,0,"All","All","All",Inf,20
"Suresh Raina",2009,"Shane Warne",18,0,13,0,"All","All","All",Inf,138.461538461538
"Suresh Raina",2009,"Shoaib Ahmed",3,0,3,0,"All","All","All",Inf,100
"Suresh Raina",2009,"Siddharth Trivedi",23,0,10,0,"All","All","All",Inf,230
"Suresh Raina",2009,"Sreesanth",13,0,12,0,"All","All","All",Inf,108.333333333333
"Suresh Raina",2009,"Tillakaratne Dilshan",7,0,9,0,"All","All","All",Inf,77.7777777777778
"Suresh Raina",2009,"Tirumalasetti Suman",21,0,7,0,"All","All","All",Inf,300
"Suresh Raina",2009,"Venugopal Rao",6,0,3,0,"All","All","All",Inf,200
"Suresh Raina",2009,"Vinay Kumar",11,0,5,0,"All","All","All",Inf,220
"Suresh Raina",2009,"Wilkin Mota",1,1,2,0,"All","All","All",1,50
"Suresh Raina",2009,"Yusuf Abdulla",11,0,6,0,"All","All","All",Inf,183.333333333333
"Suresh Raina",2009,"Yusuf Pathan",10,0,6,0,"All","All","All",Inf,166.666666666667
"Suresh Raina",2009,"Zaheer Khan",5,0,3,0,"All","All","All",Inf,166.666666666667
"Suresh Raina",2010,"Abu Nechim",5,0,4,0,"All","All","All",Inf,125
"Suresh Raina",2010,"Ajit Agarkar",6,0,5,0,"All","All","All",Inf,120
"Suresh Raina",2010,"Amit Mishra",12,0,9,0,"All","All","All",Inf,133.333333333333
"Suresh Raina",2010,"Andrew Symonds",19,1,17,0,"All","All","All",19,111.764705882353
"Suresh Raina",2010,"Angelo Mathews",21,0,11,0,"All","All","All",Inf,190.909090909091
"Suresh Raina",2010,"Anil Kumble",2,0,6,0,"All","All","All",Inf,33.3333333333333
"Suresh Raina",2010,"Ashish Nehra",2,0,6,0,"All","All","All",Inf,33.3333333333333
"Suresh Raina",2010,"Ashok Dinda",20,0,7,0,"All","All","All",Inf,285.714285714286
"Suresh Raina",2010,"Brad Hodge",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2010,"Chaminda Vaas",6,1,3,0,"All","All","All",6,200
"Suresh Raina",2010,"Chris Gayle",22,0,10,0,"All","All","All",Inf,220
"Suresh Raina",2010,"Dale Steyn",3,0,4,0,"All","All","All",Inf,75
"Suresh Raina",2010,"David Hussey",3,0,5,0,"All","All","All",Inf,60
"Suresh Raina",2010,"Dilhara Fernando",8,0,4,0,"All","All","All",Inf,200
"Suresh Raina",2010,"Dirk Nannes",5,0,5,0,"All","All","All",Inf,100
"Suresh Raina",2010,"Dwayne Bravo",38,1,17,0,"All","All","All",38,223.529411764706
"Suresh Raina",2010,"Dwayne Smith",13,0,5,0,"All","All","All",Inf,260
"Suresh Raina",2010,"Harbhajan Singh",26,0,24,0,"All","All","All",Inf,108.333333333333
"Suresh Raina",2010,"Harmeet Singh",4,0,9,0,"All","All","All",Inf,44.4444444444444
"Suresh Raina",2010,"Iqbal Abdulla",14,0,5,0,"All","All","All",Inf,280
"Suresh Raina",2010,"Irfan Pathan",8,0,4,0,"All","All","All",Inf,200
"Suresh Raina",2010,"Ishant Sharma",1,0,3,0,"All","All","All",Inf,33.3333333333333
"Suresh Raina",2010,"Jacques Kallis",9,0,9,0,"All","All","All",Inf,100
"Suresh Raina",2010,"Kevin Pietersen",4,0,5,0,"All","All","All",Inf,80
"Suresh Raina",2010,"Kieron Pollard",24,0,13,0,"All","All","All",Inf,184.615384615385
"Suresh Raina",2010,"Lasith Malinga",26,0,21,0,"All","All","All",Inf,123.809523809524
"Suresh Raina",2010,"Laxmi Shukla",9,0,11,0,"All","All","All",Inf,81.8181818181818
"Suresh Raina",2010,"Murali Kartik",0,0,1,0,"All","All","All",NA,0
"Suresh Raina",2010,"Piyush Chawla",14,0,8,0,"All","All","All",Inf,175
"Suresh Raina",2010,"Pradeep Sangwan",8,0,5,0,"All","All","All",Inf,160
"Suresh Raina",2010,"Pragyan Ojha",13,0,7,0,"All","All","All",Inf,185.714285714286
"Suresh Raina",2010,"Praveen Kumar",7,0,3,0,"All","All","All",Inf,233.333333333333
"Suresh Raina",2010,"RP Singh",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Suresh Raina",2010,"Rajat Bhatia",6,0,4,0,"All","All","All",Inf,150
"Suresh Raina",2010,"Ramesh Powar",13,0,9,0,"All","All","All",Inf,144.444444444444
"Suresh Raina",2010,"Rohit Sharma",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2010,"Rusty Theron",2,2,3,1,"All","All","All",1,66.6666666666667
"Suresh Raina",2010,"Ryan Harris",1,1,3,0,"All","All","All",1,33.3333333333333
"Suresh Raina",2010,"Ryan McLaren",5,0,6,0,"All","All","All",Inf,83.3333333333333
"Suresh Raina",2010,"Shalabh Srivastava",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2010,"Shane Warne",3,2,6,0,"All","All","All",1.5,50
"Suresh Raina",2010,"Shane Watson",3,0,2,0,"All","All","All",Inf,150
"Suresh Raina",2010,"Shaun Tait",13,0,6,0,"All","All","All",Inf,216.666666666667
"Suresh Raina",2010,"Shrikant Wagh",4,0,1,0,"All","All","All",Inf,400
"Suresh Raina",2010,"Tillakaratne Dilshan",12,1,10,0,"All","All","All",12,120
"Suresh Raina",2010,"Umesh Yadav",19,0,14,0,"All","All","All",Inf,135.714285714286
"Suresh Raina",2010,"Vikram Singh",14,0,8,0,"All","All","All",Inf,175
"Suresh Raina",2010,"Vinay Kumar",24,1,14,0,"All","All","All",24,171.428571428571
"Suresh Raina",2010,"Yusuf Pathan",4,0,4,0,"All","All","All",Inf,100
"Suresh Raina",2010,"Yuvraj Singh",8,0,4,0,"All","All","All",Inf,200
"Suresh Raina",2010,"Zaheer Khan",31,0,16,0,"All","All","All",Inf,193.75
"Suresh Raina",2011,"Abhimanyu Mithun",17,0,11,0,"All","All","All",Inf,154.545454545455
"Suresh Raina",2011,"Alfonso Thomas",10,1,10,0,"All","All","All",10,100
"Suresh Raina",2011,"Amit Mishra",16,0,8,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Amit Singh",10,1,7,0,"All","All","All",10,142.857142857143
"Suresh Raina",2011,"Andrew McDonald",10,0,5,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Ashok Menaria",1,0,1,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Brett Lee",2,0,5,0,"All","All","All",Inf,40
"Suresh Raina",2011,"Chris Gayle",6,1,13,0,"All","All","All",6,46.1538461538462
"Suresh Raina",2011,"Dan Christian",2,0,4,0,"All","All","All",Inf,50
"Suresh Raina",2011,"Daniel Vettori",15,0,10,0,"All","All","All",Inf,150
"Suresh Raina",2011,"Harbhajan Singh",1,1,2,0,"All","All","All",1,50
"Suresh Raina",2011,"Harmeet Singh",14,0,7,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Iqbal Abdulla",3,0,3,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Irfan Pathan",1,0,1,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Ishant Sharma",6,0,3,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Jacques Kallis",0,0,1,0,"All","All","All",NA,0
"Suresh Raina",2011,"Jean-Paul Duminy",9,0,6,0,"All","All","All",Inf,150
"Suresh Raina",2011,"Jerome Taylor",14,0,7,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Jesse Ryder",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Johan Botha",17,0,17,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Johan van der Wath",6,0,3,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Lakshmipathy Balaji",12,0,9,0,"All","All","All",Inf,133.333333333333
"Suresh Raina",2011,"Munaf Patel",4,0,2,0,"All","All","All",Inf,200
"Suresh Raina",2011,"Murali Kartik",3,0,3,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Muthiah Muralidaran",1,0,5,0,"All","All","All",Inf,20
"Suresh Raina",2011,"Nayan Doshi",11,0,3,0,"All","All","All",Inf,366.666666666667
"Suresh Raina",2011,"Pragyan Ojha",12,1,7,0,"All","All","All",12,171.428571428571
"Suresh Raina",2011,"Praveen Kumar",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2011,"RP Singh",6,0,7,0,"All","All","All",Inf,85.7142857142857
"Suresh Raina",2011,"Rahul Sharma",7,0,7,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Raiphi Gomez",16,0,7,0,"All","All","All",Inf,228.571428571429
"Suresh Raina",2011,"Rajat Bhatia",6,0,6,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Ramesh Powar",13,0,10,0,"All","All","All",Inf,130
"Suresh Raina",2011,"Ryan Ninan",20,1,10,0,"All","All","All",20,200
"Suresh Raina",2011,"Sarabjit Ladda",5,0,3,0,"All","All","All",Inf,166.666666666667
"Suresh Raina",2011,"Shane Warne",18,0,19,0,"All","All","All",Inf,94.7368421052632
"Suresh Raina",2011,"Shane Watson",22,0,14,0,"All","All","All",Inf,157.142857142857
"Suresh Raina",2011,"Siddharth Trivedi",23,1,15,0,"All","All","All",23,153.333333333333
"Suresh Raina",2011,"Sreenath Aravind",15,0,7,0,"All","All","All",Inf,214.285714285714
"Suresh Raina",2011,"Sreesanth",18,1,8,0,"All","All","All",18,225
"Suresh Raina",2011,"Stuart Binny",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Thisara Perera",11,1,10,1,"All","All","All",11,110
"Suresh Raina",2011,"Tillakaratne Dilshan",3,0,3,0,"All","All","All",Inf,100
"Suresh Raina",2011,"Varun Aaron",3,1,4,0,"All","All","All",3,75
"Suresh Raina",2011,"Vinay Kumar",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Suresh Raina",2011,"Virat Kohli",7,0,5,0,"All","All","All",Inf,140
"Suresh Raina",2011,"Yusuf Pathan",9,2,11,0,"All","All","All",4.5,81.8181818181818
"Suresh Raina",2011,"Zaheer Khan",25,1,15,0,"All","All","All",25,166.666666666667
"Suresh Raina",2012,"Abhishek Jhunjhunwala",5,0,6,0,"All","All","All",Inf,83.3333333333333
"Suresh Raina",2012,"Abu Nechim",11,0,6,0,"All","All","All",Inf,183.333333333333
"Suresh Raina",2012,"Amit Mishra",5,1,5,0,"All","All","All",5,100
"Suresh Raina",2012,"Amit Singh",5,0,2,0,"All","All","All",Inf,250
"Suresh Raina",2012,"Andre Russell",6,0,3,0,"All","All","All",Inf,200
"Suresh Raina",2012,"Angelo Mathews",11,0,7,0,"All","All","All",Inf,157.142857142857
"Suresh Raina",2012,"Ankit Sharma",0,0,1,0,"All","All","All",NA,0
"Suresh Raina",2012,"Ashish Nehra",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2012,"Ashok Dinda",3,0,4,0,"All","All","All",Inf,75
"Suresh Raina",2012,"Azhar Mahmood",22,1,14,0,"All","All","All",22,157.142857142857
"Suresh Raina",2012,"Brad Hogg",5,0,7,0,"All","All","All",Inf,71.4285714285714
"Suresh Raina",2012,"Brett Lee",17,0,9,0,"All","All","All",Inf,188.888888888889
"Suresh Raina",2012,"Dale Steyn",11,0,9,0,"All","All","All",Inf,122.222222222222
"Suresh Raina",2012,"Dan Christian",5,1,5,0,"All","All","All",5,100
"Suresh Raina",2012,"Dhawal Kulkarni",0,1,1,0,"All","All","All",0,0
"Suresh Raina",2012,"Dwayne Smith",24,0,8,0,"All","All","All",Inf,300
"Suresh Raina",2012,"Harbhajan Singh",17,0,17,0,"All","All","All",Inf,100
"Suresh Raina",2012,"Iqbal Abdulla",5,0,4,0,"All","All","All",Inf,125
"Suresh Raina",2012,"Irfan Pathan",14,0,7,0,"All","All","All",Inf,200
"Suresh Raina",2012,"Jacques Kallis",26,1,21,0,"All","All","All",26,123.809523809524
"Suresh Raina",2012,"James Franklin",7,1,5,0,"All","All","All",7,140
"Suresh Raina",2012,"Kevin Pietersen",2,1,3,1,"All","All","All",2,66.6666666666667
"Suresh Raina",2012,"Kevon Cooper",5,1,5,0,"All","All","All",5,100
"Suresh Raina",2012,"Lakshmipathy Balaji",1,1,1,1,"All","All","All",1,100
"Suresh Raina",2012,"Lasith Malinga",5,0,4,0,"All","All","All",Inf,125
"Suresh Raina",2012,"Laxmi Shukla",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2012,"Manpreet Gony",5,0,3,0,"All","All","All",Inf,166.666666666667
"Suresh Raina",2012,"Marlon Samuels",3,0,5,0,"All","All","All",Inf,60
"Suresh Raina",2012,"Morne Morkel",10,0,4,0,"All","All","All",Inf,250
"Suresh Raina",2012,"Munaf Patel",2,0,2,0,"All","All","All",Inf,100
"Suresh Raina",2012,"Muthiah Muralidaran",6,1,7,0,"All","All","All",6,85.7142857142857
"Suresh Raina",2012,"Pankaj Singh",10,1,9,0,"All","All","All",10,111.111111111111
"Suresh Raina",2012,"Parvinder Awana",2,0,4,0,"All","All","All",Inf,50
"Suresh Raina",2012,"Pawan Negi",16,1,10,0,"All","All","All",16,160
"Suresh Raina",2012,"Piyush Chawla",6,1,7,0,"All","All","All",6,85.7142857142857
"Suresh Raina",2012,"Pragyan Ojha",1,1,2,0,"All","All","All",1,50
"Suresh Raina",2012,"Praveen Kumar",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Suresh Raina",2012,"RP Singh",5,0,3,0,"All","All","All",Inf,166.666666666667
"Suresh Raina",2012,"Rahul Sharma",3,1,4,0,"All","All","All",3,75
"Suresh Raina",2012,"Rajat Bhatia",18,0,15,0,"All","All","All",Inf,120
"Suresh Raina",2012,"Roelof van der Merwe",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Suresh Raina",2012,"Ryan Harris",0,0,2,0,"All","All","All",NA,0
"Suresh Raina",2012,"Shakib Al Hasan",5,1,4,0,"All","All","All",5,125
"Suresh Raina",2012,"Shane Watson",12,0,6,0,"All","All","All",Inf,200
"Suresh Raina",2012,"Shaun Tait",1,0,2,0,"All","All","All",Inf,50
"Suresh Raina",2012,"Siddharth Trivedi",11,0,10,0,"All","All","All",Inf,110
"Suresh Raina",2012,"Sunil Narine",29,0,14,0,"All","All","All",Inf,207.142857142857
"Suresh Raina",2012,"Umesh Yadav",13,0,15,0,"All","All","All",Inf,86.6666666666667
"Suresh Raina",2012,"Varun Aaron",9,0,8,0,"All","All","All",Inf,112.5
"Suresh Raina",2012,"Veer Pratap Singh",17,0,7,0,"All","All","All",Inf,242.857142857143
"Suresh Raina",2012,"Vinay Kumar",11,0,3,0,"All","All","All",Inf,366.666666666667
"Suresh Raina",2012,"Virat Kohli",6,0,4,0,"All","All","All",Inf,150
"Suresh Raina",2012,"Yusuf Pathan",22,0,12,0,"All","All","All",Inf,183.333333333333
"Suresh Raina",2013,"Abhishek Nayar",14,0,11,0,"All","All","All",Inf,127.272727272727
"Suresh Raina",2013,"Ajit Agarkar",3,0,9,0,"All","All","All",Inf,33.3333333333333
"Suresh Raina",2013,"Ajit Chandila",3,0,5,0,"All","All","All",Inf,60
"Suresh Raina",2013,"Amit Mishra",26,1,19,0,"All","All","All",26,136.842105263158
"Suresh Raina",2013,"Ashish Nehra",2,0,4,0,"All","All","All",Inf,50
"Suresh Raina",2013,"Ashok Dinda",16,0,12,0,"All","All","All",Inf,133.333333333333
"Suresh Raina",2013,"Bhuvneshwar Kumar",15,1,16,0,"All","All","All",15,93.75
"Suresh Raina",2013,"Dale Steyn",9,0,7,0,"All","All","All",Inf,128.571428571429
"Suresh Raina",2013,"Dan Christian",6,0,5,0,"All","All","All",Inf,120
"Suresh Raina",2013,"Daren Sammy",20,0,10,0,"All","All","All",Inf,200
"Suresh Raina",2013,"David Hussey",19,0,12,0,"All","All","All",Inf,158.333333333333
"Suresh Raina",2013,"Harbhajan Singh",11,0,7,0,"All","All","All",Inf,157.142857142857
"Suresh Raina",2013,"Irfan Pathan",6,1,8,0,"All","All","All",6,75
"Suresh Raina",2013,"Ishant Sharma",30,0,13,0,"All","All","All",Inf,230.769230769231
"Suresh Raina",2013,"Jacques Kallis",16,0,8,0,"All","All","All",Inf,200
"Suresh Raina",2013,"Jamaluddin Syed Mohammad",7,1,5,0,"All","All","All",7,140
"Suresh Raina",2013,"James Faulkner",7,1,6,0,"All","All","All",7,116.666666666667
"Suresh Raina",2013,"Johan Botha",2,0,3,0,"All","All","All",Inf,66.6666666666667
